"","Forest_class","Wolf.territory","Moose.presence","Rase.presence","Small.roads","Big.roads","Pine.proportion.100","Pine.proportion","Time.since.establishment","Taxar","Pellet.counts"
"446",4,1,0,0,386,1026,0,0,3,2009,2
"447",2,1,0,0,170,1657,1.2992075,0.06,0,2007,0
"448",4,0,0,1,65,349,1.2992075,0,0,2006,0
"449",4,0,0,1,56,400,0,0.02,0,2010,0
"450",3,0,0,0,564,333,1.9488112,0.13,0,2005,0
"451",3,0,0,1,591,2274,0,0.06,0,2006,0
"452",2,0,0,0,336,46,14.2912823,0.01,5,2014,0
"453",1,0,0,1,79,2243,66.2595817,0,1,2010,0
"454",1,1,0,0,285,181,0,0.01,15,2007,0
"455",2,0,0,0,310,1448,0,0,0,2010,0
"456",4,0,0,1,444,2794,0.3248019,0.01,0,2013,0
"457",3,0,0,1,194,461,1.2992075,0,4,2011,0
"458",4,1,0,1,369,1728,1.9488112,0.02,3,2006,0
"459",4,1,0,1,519,795,5.1968299,0,0,2016,0
"460",3,0,0,0,45,1814,0,0.01,0,2015,0
"461",3,0,0,1,135,5,0,0.01,0,2009,0
"462",2,0,0,0,61,332,35.0786021,0.03,0,2008,0
"463",3,1,0,0,167,5324,1.2992075,0.14,0,2006,0
"464",4,1,0,1,295,792,0.6496037,0.02,0,2015,0
"465",3,0,0,1,67,230,0,0,0,2010,0
"466",3,0,0,0,151,668,0.6496037,0,3,2012,0
"467",4,0,0,1,227,177,0.0649604,0.22,2,2011,0
"468",3,0,0,0,47,3167,0,0,0,2014,0
"469",4,0,0,1,74,261,1.9488112,0,27,2014,0
"470",4,0,1,0,181,780,0,0,1,2010,0
"471",3,0,0,1,296,1675,0,0.04,0,2014,0
"472",3,1,0,1,41,209,56.5155255,0.06,0,2015,0
"473",3,1,0,1,269,1554,7.7952449,0.01,0,2015,0
"474",1,0,0,1,248,1772,0,0,9,2006,0
"475",3,1,0,0,336,815,28.5825646,0.01,6,2010,0
"476",1,1,0,1,1429,1439,1.2992075,0.16,2,2014,0
"477",4,1,0,1,371,2914,17.539301,0.1,8,2008,0
"478",4,0,0,1,38,1416,2.598415,0,4,2011,0
"479",4,1,0,1,179,701,0,0.03,6,2010,0
"480",3,0,1,1,294,2198,0,0.11,0,2007,0
"481",4,1,1,0,842,975,1.9488112,0,0,2006,0
"482",4,1,0,0,0,3228,0,0,0,2004,0
"483",4,0,0,1,24,2906,20.137716,0,0,2009,0
"484",3,0,0,1,90,1347,5.5216318,0.02,0,2011,0
"485",3,1,0,1,135,667,0.3248019,0.03,0,2008,0
"486",3,0,0,0,106,5672,1.9488112,0,0,2003,0
"487",2,0,0,1,542,255,35.0786021,0.05,0,2013,0
"488",4,0,0,1,74,2999,0.3248019,0,4,2012,0
"489",2,1,0,1,117,1837,0.3248019,0.03,1,2003,0
"490",3,1,0,1,161,9054,1.9488112,0,0,2014,0
"491",4,0,0,1,197,1043,6.4960374,0.02,0,2011,0
"492",2,1,1,0,183,3392,5.1968299,0.05,0,2008,0
"493",2,0,1,0,90,201,4.5472262,0.01,2,2007,0
"494",3,1,0,1,203,6844,1.9488112,0.01,0,2011,0
"495",4,1,0,1,186,1922,0,0.09,0,2008,0
"496",3,1,0,0,68,3478,0.6496037,0,7,2008,0
"497",4,1,0,1,32,3061,3.8976225,0,0,2010,0
"498",3,1,0,0,121,3617,0,0.03,4,2014,0
"499",4,0,0,1,36,377,0.0649604,0,0,2004,0
"500",4,0,0,0,543,1369,0,0,0,2014,0
"501",4,0,0,0,207,142,0,0,5,2009,0
"502",2,0,0,0,294,7353,3.2480187,0.01,0,2015,0
"503",2,1,0,1,241,1577,0.3248019,0.01,0,2009,0
"504",3,0,0,1,330,1597,29.8817721,0,0,2007,4
"505",4,0,0,1,166,4473,3.8976225,0,0,2010,0
"506",2,0,0,0,185,5378,0.3248019,0,15,2013,0
"507",2,0,1,0,320,1406,15.9152917,0.02,0,2012,0
"508",2,0,1,0,554,5597,2.598415,0.13,0,2008,2
"509",3,0,0,0,141,872,5.1968299,0.04,3,2014,1
"510",2,0,0,0,326,441,0,0,11,2015,0
"511",3,1,0,1,84,2414,3.2480187,0.05,2,2004,0
"512",2,0,0,1,105,8466,5.8464337,0,13,2014,1
"513",2,1,0,1,17,3308,0.3248019,0.01,1,2014,0
"514",4,1,0,1,362,3377,0,0.05,1,2005,0
"515",3,0,0,0,78,1040,0,0,0,2007,0
"516",2,0,0,1,141,1418,1.9488112,0.02,3,2012,1
"517",4,1,0,1,20,2471,8.4448486,0.12,0,2015,0
"518",3,0,0,1,59,4298,0.7145641,0.04,3,2011,0
"519",4,0,0,0,133,1129,0.3248019,0.1,0,2016,0
"520",3,0,0,1,195,746,25.3345459,0.08,0,2005,0
"521",2,0,0,1,253,5351,19.4881123,0,0,2011,0
"522",3,0,0,1,1079,522,0.3248019,0.15,0,2009,0
"523",3,1,1,1,136,3136,0.6496037,0,15,2009,0
"524",2,0,0,1,348,2427,6.4960374,0,0,2006,0
"525",4,0,1,1,48,1941,8.7696505,0.08,0,2006,0
"526",2,1,0,0,192,3023,0,0,0,2011,0
"527",3,1,0,0,129,582,0,0.06,11,2011,0
"528",3,1,0,1,211,1465,0,0.05,0,2007,0
"529",4,0,0,1,28,2482,11.6928674,0.06,5,2013,0
"530",3,1,0,0,16,3046,3.2480187,0,3,2015,0
"531",3,0,0,0,153,1270,0.6496037,0,0,2009,0
"532",4,1,1,1,3,1242,6.5609978,0.02,6,2012,0
"533",3,0,0,0,80,4759,2.598415,0.12,0,2003,2
"534",2,1,0,1,97,331,0,0,4,2010,0
"535",3,0,0,0,114,3130,0,0.06,0,2009,0
"536",1,1,0,0,78,2864,3.2480187,0.02,0,2004,0
"537",4,1,0,1,313,809,0,0.01,0,2008,0
"538",4,0,0,1,307,1245,5.1968299,0.05,0,2004,0
"539",2,0,0,0,8,471,0.3248019,0,24,2003,0
"540",4,1,0,0,460,5597,0.3248019,0.02,0,2005,5
"541",3,0,0,1,475,427,22.736131,0.03,0,2013,0
"542",4,1,0,0,230,511,7.7952449,0.17,0,2006,0
"543",1,0,1,1,180,1957,6.4960374,0.05,0,2004,0
"544",3,0,0,0,80,7770,1.2992075,0.04,0,2010,0
"545",2,1,0,1,86,2313,9.0944524,0,0,2005,0
"546",4,0,0,0,563,3758,7.7952449,0.09,4,2003,0
"547",2,0,0,1,618,1718,1.2992075,0.06,0,2010,0
"548",2,0,0,0,198,2034,3.2480187,0.06,0,2012,2
"549",1,0,0,0,119,5118,3.2480187,0,0,2016,0
"550",2,0,0,1,134,2646,0,0.11,0,2008,0
"551",3,0,0,0,576,1146,0,0.04,0,2014,0
"552",3,0,0,1,153,2012,0,0.03,0,2016,0
"553",2,1,0,0,426,3141,1.9488112,0.05,0,2008,0
"554",3,1,0,1,50,5891,0.3248019,0,0,2014,0
"555",2,1,0,1,891,578,2.598415,0.03,0,2009,0
"556",1,0,1,0,316,544,9.0944524,0.1,5,2005,0
"557",4,0,0,1,332,37,3.8976225,0.01,5,2012,0
"558",3,0,0,1,315,1851,0,0,5,2010,0
"559",4,0,0,0,484,5503,5.8464337,0,10,2013,0
"560",2,0,0,1,182,6131,0.3248019,0,0,2011,0
"561",3,0,0,0,7,1856,0.3248019,0,2,2006,0
"562",1,0,1,0,24,837,0.3248019,0.12,0,2005,0
"563",4,1,0,1,268,532,0,0.02,14,2003,0
"564",2,1,0,1,351,2937,0.6496037,0.03,0,2006,0
"565",3,1,0,0,464,2391,1.9488112,0.03,0,2005,0
"566",2,0,0,1,150,4393,12.3424711,0,0,2008,0
"567",2,0,0,1,433,644,0,0.04,1,2004,0
"568",4,1,1,0,351,506,5.8464337,0.23,0,2003,0
"569",3,0,0,0,216,1772,2.598415,0.06,0,2013,0
"570",3,0,0,1,283,4898,0,0,0,2016,0
"571",4,1,0,0,16,1628,13.6416786,0.05,0,2004,0
"572",2,0,0,0,582,262,0.8248783,0.02,6,2006,0
"573",3,1,0,0,208,1201,22.736131,0.03,0,2010,0
"574",4,0,1,1,204,784,4.5472262,0,7,2010,0
"575",3,0,0,0,275,3746,2.598415,0.01,0,2005,0
"576",3,0,0,1,607,3982,11.6928674,0,0,2016,0
"577",3,0,0,0,144,899,2.598415,0.08,0,2015,0
"578",4,0,0,1,229,1543,3.8976225,0.05,0,2004,3
"579",4,1,0,0,266,1282,3.2480187,0,0,2007,0
"580",2,0,0,0,36,156,0,0,5,2010,0
"581",2,1,0,1,170,1034,9.0944524,0.15,4,2007,0
"582",3,1,0,0,446,480,0,0.02,15,2006,0
"583",4,1,0,0,35,3140,0,0,0,2012,0
"584",3,0,0,1,108,673,34.4289983,0.12,0,2013,0
"585",3,0,0,0,238,296,1.2992075,0.08,0,2006,0
"586",3,1,0,0,328,532,0.6496037,0.25,0,2013,0
"587",3,0,0,0,128,887,13.6416786,0,6,2009,0
"588",1,1,0,1,559,172,0.6496037,0,0,2015,0
"589",2,1,0,1,419,2993,1.2992075,0.01,0,2015,1
"590",4,1,0,1,17,1735,5.8464337,0.01,0,2003,0
"591",1,1,0,1,50,827,0,0.01,0,2004,0
"592",2,0,1,1,114,505,0,0.05,0,2013,0
"593",3,1,0,0,30,486,1.9488112,0.05,15,2009,1
"594",4,1,0,0,295,2723,0,0.02,0,2007,0
"595",3,0,0,1,103,2115,58.4643368,0,0,2015,0
"596",4,1,0,1,1074,2258,0.6496037,0,0,2014,3
"597",4,1,1,1,425,10302,0,0.02,13,2006,0
"598",4,0,0,0,183,2680,0,0.1,9,2013,0
"599",4,1,0,0,429,6419,0,0.01,0,2005,0
"600",3,1,0,0,1023,362,0,0.15,0,2003,0
"601",3,0,0,1,119,3006,9.0944524,0,0,2005,0
"602",3,0,1,0,129,23,20.137716,0.13,0,2014,1
"603",3,0,0,0,278,1352,0,0,3,2013,0
"604",4,0,1,1,46,622,0,0.01,11,2012,0
"605",4,0,0,1,456,1179,0,0.03,3,2016,0
"606",3,1,1,1,757,1201,0,0.01,0,2005,1
"607",2,1,0,0,419,1446,0,0,0,2010,2
"608",3,1,0,0,72,182,0.1299207,0,4,2016,0
"609",4,1,0,0,311,381,2.6633753,0.09,0,2011,0
"610",3,0,0,1,17,384,1.7228649,0,2,2015,0
"611",3,0,0,1,40,946,1.6240094,0.03,0,2008,2
"612",2,1,0,1,62,1230,0,0,0,2011,0
"613",3,0,0,1,77,2305,37.0274133,0,0,2014,0
"614",3,0,0,1,97,1111,0,0.01,0,2003,0
"615",2,1,0,1,34,5186,0.6496037,0.01,7,2011,0
"616",3,1,0,0,160,2921,0,0,10,2004,0
"617",3,0,0,1,189,1302,19.8129141,0.21,0,2016,0
"618",4,1,0,1,27,1180,8.4448486,0.06,0,2014,3
"619",2,0,0,0,52,760,1.9488112,0.12,3,2013,0
"620",4,1,0,1,41,149,14.2912823,0.04,0,2008,0
"621",2,1,0,1,306,3175,4.5472262,0,1,2003,0
"622",3,0,0,1,36,1282,0.3248019,0,6,2011,0
"623",4,1,0,1,7,723,0.3248019,0.08,0,2010,0
"624",2,0,0,0,282,5016,3.8976225,0.01,0,2004,0
"625",3,1,1,1,31,350,0,0,0,2013,0
"626",2,1,1,1,460,1283,0.6496037,0.05,0,2010,0
"627",4,0,0,0,143,4712,2.598415,0.01,0,2007,0
"628",2,0,0,1,435,2471,29.2321684,0.04,0,2015,0
"629",3,1,0,0,1131,1587,5.5216318,0.03,3,2005,0
"630",4,1,0,1,297,2465,0,0.09,13,2009,0
"631",2,1,0,0,14,661,0,0,0,2013,0
"632",4,1,1,0,503,457,0,0,5,2010,0
"633",4,0,0,1,212,3442,2.2736131,0,0,2015,0
"634",4,0,0,1,28,2047,0,0,0,2008,0
"635",2,0,0,1,955,4526,0,0.01,0,2006,0
"636",2,1,0,1,93,3883,1.2992075,0.03,4,2007,0
"637",3,1,0,0,184,1013,7.7952449,0,0,2008,0
"638",2,0,0,0,235,785,6.4960374,0,3,2014,0
"639",3,0,0,0,198,1618,2.598415,0,0,2012,0
"640",3,0,0,1,29,1363,0,0.01,0,2009,0
"641",4,0,0,1,239,816,1.9488112,0.07,0,2009,0
"642",3,0,0,1,227,453,0.0649604,0.05,0,2003,0
"643",4,0,0,0,189,3475,3.5728206,0,0,2011,0
"644",2,0,0,0,348,2331,24.6849422,0.01,0,2010,0
"645",3,0,0,1,747,283,0,0.17,0,2010,0
"646",3,0,0,0,550,1800,1.2992075,0.05,0,2010,0
"647",3,1,0,1,38,3358,0,0,0,2005,0
"648",2,1,0,1,56,256,0,0,0,2003,0
"649",4,1,0,0,120,2305,3.2480187,0.06,3,2010,0
"650",2,0,0,1,309,7174,0,0,5,2014,0
"651",3,0,0,0,97,3372,0.0649604,0.01,0,2008,0
"652",4,1,0,0,72,1734,0.0649604,0,0,2014,0
"653",2,1,0,1,53,171,1.9488112,0.02,0,2005,0
"654",4,0,0,0,58,5671,0,0.01,0,2014,0
"655",3,0,0,1,193,990,0,0.08,8,2014,0
"656",4,0,0,1,166,3019,0,0.04,0,2016,0
"657",2,1,0,1,307,2853,12.3424711,0.03,19,2012,0
"658",3,0,0,0,25,2708,0,0.02,2,2005,0
"659",3,0,0,1,124,2216,0,0.06,4,2008,0
"660",2,0,0,1,272,1595,0.6496037,0.06,0,2011,0
"661",4,0,0,0,161,423,3.2480187,0.08,1,2011,0
"662",2,0,0,1,289,4104,0.0649604,0,0,2007,0
"663",2,0,0,0,368,4154,1.9488112,0.17,0,2009,0
"664",3,0,0,0,182,2400,0.0649604,0,14,2005,0
"665",3,1,0,1,103,1340,0,0,0,2008,0
"666",4,0,0,0,133,306,3.8976225,0.01,0,2005,0
"667",4,1,0,1,238,1482,10.3936599,0,10,2003,0
"668",3,0,0,1,128,4990,0,0.04,0,2011,0
"669",4,0,1,1,797,2730,74.7044303,0.03,5,2011,0
"670",2,0,0,1,507,4021,1.9488112,0,0,2014,1
"671",3,0,0,1,92,271,25.9841497,0.01,0,2007,0
"672",2,1,0,0,555,1880,3.3129791,0.04,3,2011,0
"673",3,1,1,0,285,4421,0.3248019,0,1,2013,2
"674",3,0,0,1,129,169,64.9603742,0,0,2003,1
"675",2,0,1,1,161,865,1.2992075,0.01,0,2009,0
"676",2,0,1,1,35,4691,2.0137716,0.01,0,2010,0
"677",4,0,0,0,150,1381,17.2144992,0.05,0,2016,0
"678",2,1,1,0,41,1359,0.8341675,0,16,2007,0
"679",3,1,0,1,119,990,7.7952449,0.06,0,2015,0
"680",2,0,0,1,330,8673,7.7952449,0.06,0,2009,0
"681",4,0,0,1,78,105,1.2992075,0.03,0,2011,0
"682",3,1,1,1,54,1361,8.4448486,0.17,0,2005,0
"683",4,0,0,1,109,230,0,0.03,6,2006,0
"684",3,1,0,0,46,2226,3.2480187,0.09,4,2010,0
"685",2,1,0,1,59,2024,0,0.01,0,2007,0
"686",3,0,0,1,73,2222,3.2480187,0.08,0,2014,0
"687",2,0,0,1,130,4261,0,0.15,0,2007,0
"688",3,0,0,1,90,139,1.2992075,0.01,0,2006,0
"689",4,1,0,1,342,1245,0,0.01,9,2008,0
"690",4,0,0,0,274,3996,2.6311322,0,0,2015,0
"691",2,0,0,0,596,168,3.2480187,0.31,3,2015,0
"692",4,1,0,0,420,809,0,0.03,13,2007,0
"693",3,0,0,1,94,2826,0,0.07,0,2009,0
"694",4,1,0,0,525,1675,0,0.03,0,2007,0
"695",3,1,0,0,73,5099,10.3936599,0.2,0,2003,0
"696",3,1,1,0,195,1497,0,0.03,10,2007,0
"697",3,0,0,0,247,838,1.2992075,0,0,2007,0
"698",4,1,1,1,505,3730,1.2992075,0,1,2013,0
"699",3,0,0,1,131,194,5.1968299,0.03,0,2016,0
"700",2,0,0,0,369,3294,0,0.02,0,2003,0
"701",3,0,0,1,345,7508,4.5472262,0.03,0,2016,2
"702",4,1,0,0,779,3690,1.2992075,0,0,2015,1
"703",4,0,0,1,574,4231,1.2992075,0,0,2014,0
"704",4,0,0,0,77,670,3.2480187,0.04,3,2005,2
"705",3,0,0,1,287,2926,1.2992075,0,0,2007,0
"706",3,0,1,0,252,1454,22.736131,0.04,0,2010,0
"707",4,0,0,0,53,1482,0,0.06,0,2005,0
"708",4,0,1,1,142,2080,25.3345459,0,0,2016,0
"709",3,1,0,1,479,5623,1.2992075,0.02,6,2003,0
"710",4,0,0,0,321,3314,0,0.08,0,2010,0
"711",4,0,0,0,339,1650,0,0,5,2007,0
"712",1,1,0,1,72,1573,0,0,0,2003,0
"713",1,0,0,0,67,483,1.2992075,0.06,12,2014,0
"714",3,0,0,1,59,2642,1.2992075,0.07,0,2009,0
"715",3,0,0,0,645,3047,18.8385085,0,0,2014,0
"716",3,1,0,1,297,4369,0,0.1,0,2011,0
"717",4,1,0,0,100,4092,0,0.04,0,2013,2
"718",3,1,0,0,268,986,0,0,0,2003,0
"719",1,1,0,0,308,476,0,0.01,0,2015,0
"720",3,0,0,0,40,7683,56.5155255,0,0,2015,0
"721",2,1,0,1,256,2425,0,0,0,2007,0
"722",3,0,0,1,176,3661,0.3248019,0,11,2010,0
"723",1,1,0,0,159,525,1.2992075,0.04,2,2004,0
"724",3,0,0,0,117,958,0.3248019,0,0,2003,0
"725",4,0,0,1,12,238,12.3424711,0.02,0,2011,0
"726",1,0,0,0,24,762,1.9488112,0.01,7,2011,0
"727",4,1,0,0,296,1617,2.0137716,0,6,2008,0
"728",3,1,0,1,345,2020,6.8208393,0.01,6,2006,0
"729",3,0,0,1,273,1645,1.2992075,0.03,0,2007,1
"730",1,0,1,0,312,661,1.9488112,0.11,16,2005,0
"731",2,1,0,1,425,1162,1.2992075,0,0,2006,0
"732",3,1,0,1,370,1316,3.8976225,0,0,2012,0
"733",3,1,0,1,571,2599,11.3680655,0.01,0,2008,0
"734",4,0,0,0,354,3621,1.9488112,0.04,7,2012,0
"735",4,0,0,0,111,128,0.3248019,0.16,8,2015,0
"736",2,1,0,1,456,5896,0,0.01,12,2013,0
"737",4,0,0,1,144,2412,1.2992075,0,0,2007,0
"738",2,1,0,0,509,1443,1.9488112,0,5,2009,0
"739",1,1,0,0,48,4811,1.2992075,0.01,0,2013,0
"740",2,0,0,0,10,2443,44.8226582,0.08,0,2007,0
"741",3,0,0,0,316,781,0,0.03,0,2011,0
"742",3,0,0,0,72,2090,1.2992075,0,2,2004,0
"743",3,1,0,0,14,5580,0,0.05,11,2011,0
"744",3,1,0,1,191,2090,3.2480187,0.02,8,2007,0
"745",4,1,0,0,102,3786,0,0,0,2006,0
"746",3,0,0,1,327,5084,0,0.08,0,2006,0
"747",4,0,0,0,363,1761,7.1456412,0.19,0,2005,0
"748",4,1,0,1,145,6901,1.2992075,0.01,3,2009,0
"749",3,0,0,0,3,532,0,0,0,2006,0
"750",4,1,0,1,115,1070,17.539301,0.11,0,2013,0
"751",4,0,0,1,52,3160,1.9488112,0.09,0,2004,0
"752",2,0,0,1,176,1026,3.2480187,0.01,0,2014,0
"753",3,0,1,1,87,1930,1.9488112,0,2,2010,0
"754",2,1,0,0,677,2198,1.9488112,0.02,0,2010,0
"755",3,1,0,1,66,1376,5.1968299,0.06,0,2010,0
"756",2,0,0,1,238,1340,4.5472262,0.02,0,2008,0
"757",4,0,1,0,57,6792,0,0,0,2012,0
"758",2,0,0,0,245,1929,3.2480187,0.01,0,2011,4
"759",3,0,1,0,138,1042,0,0,0,2004,0
"760",4,0,0,0,1014,502,2.598415,0,0,2011,0
"761",3,1,0,1,934,4871,0,0.03,0,2007,1
"762",4,0,0,0,294,673,1.2992075,0,0,2009,0
"763",3,0,0,1,31,1280,12.3424711,0.01,0,2011,0
"764",4,1,0,0,220,2391,25.6593478,0,0,2014,0
"765",3,1,0,0,74,1623,0,0,0,2013,0
"766",4,1,0,1,120,2950,1.3641679,0,0,2016,0
"767",2,1,0,1,136,951,0,0.13,5,2013,0
"768",4,0,1,1,461,7337,0,0.13,8,2004,0
"769",2,0,0,1,213,533,24.0353384,0,8,2004,0
"770",3,0,0,0,350,83,35.0786021,0.01,0,2005,0
"771",2,0,0,0,1164,4909,4.5472262,0.01,1,2014,0
"772",2,1,0,0,433,4183,1.6240094,0.12,0,2006,0
"773",2,1,0,1,359,289,1.9488112,0.04,0,2008,0
"774",3,0,0,0,13,1798,0,0,0,2015,0
"775",4,1,0,0,143,666,0,0.02,9,2005,0
"776",4,0,0,1,511,1094,0.6496037,0,13,2003,0
"777",3,1,0,1,147,1579,0,0.02,0,2016,0
"778",3,0,0,1,523,2960,0,0.02,0,2014,0
"779",4,1,1,1,176,1230,0,0.03,0,2008,0
"780",3,0,0,1,379,5272,0,0.01,0,2010,0
"781",2,1,0,0,141,6613,1.2992075,0.01,9,2009,1
"782",3,0,0,1,266,796,0,0.15,0,2010,0
"783",3,0,0,0,389,228,0,0.01,0,2004,0
"784",3,1,0,1,105,930,0.0649604,0,0,2005,1
"785",3,0,0,1,83,1527,5.8464337,0,0,2012,0
"786",4,1,0,0,148,6369,7.7952449,0.01,0,2004,0
"787",2,1,0,0,118,184,0,0,0,2006,0
"788",3,0,1,0,202,95,0,0.05,0,2011,0
"789",4,0,0,1,22,752,1.2992075,0.01,3,2013,0
"790",3,0,1,0,633,8207,0,0,0,2012,0
"791",2,0,0,1,264,3926,0.0649604,0.25,6,2009,0
"792",3,0,0,1,721,462,12.3424711,0.03,0,2012,0
"793",4,1,0,0,281,3235,8.509809,0.07,19,2006,0
"794",4,1,0,1,30,2760,3.8976225,0,0,2003,1
"795",4,0,1,0,117,1345,2.598415,0.06,0,2014,0
"796",3,1,0,0,237,2374,0.0649604,0,6,2010,0
"797",4,1,1,0,124,414,0,0.04,3,2012,0
"798",2,0,0,1,176,633,1.6240094,0.03,10,2007,0
"799",3,0,0,1,304,1858,35.0786021,0.05,0,2009,0
"800",2,0,0,0,324,2412,18.8385085,0.01,11,2007,0
"801",3,0,0,1,760,446,12.3424711,0.01,3,2005,0
"802",2,0,0,1,88,647,1.9488112,0.02,0,2013,0
"803",4,0,0,0,159,4038,2.598415,0.07,0,2007,0
"804",3,1,0,0,227,7181,2.598415,0,0,2005,0
"805",3,0,1,1,279,1153,13.6416786,0,0,2007,0
"806",4,0,0,1,49,978,2.598415,0.05,0,2007,0
"807",3,0,0,0,394,3661,3.2480187,0.02,0,2015,0
"808",4,1,0,1,404,33,2.598415,0.11,0,2007,0
"809",4,1,0,0,180,475,0.3248019,0.01,0,2007,0
"810",4,0,0,0,278,2828,0.3248019,0.21,4,2012,0
"811",4,0,0,1,194,422,0,0.01,4,2012,0
"812",3,1,0,1,129,1746,1.2992075,0.01,14,2014,0
"813",2,0,0,1,123,2316,0,0.43,8,2005,1
"814",4,1,0,1,312,2139,5.1968299,0.18,0,2009,0
"815",3,1,1,1,49,1323,0,0,4,2006,0
"816",3,0,0,1,1847,2364,0.7145641,0.01,0,2006,0
"817",3,0,1,1,264,866,20.7873197,0.03,1,2014,0
"818",2,1,0,1,344,1473,1.2992075,0.02,0,2015,0
"819",4,0,0,1,524,230,13.6416786,0,0,2005,0
"820",4,1,1,1,244,999,1.3641679,0.06,0,2006,0
"821",3,1,0,1,130,967,0,0.04,2,2013,0
"822",3,0,0,0,318,1709,0,0.12,0,2013,1
"823",3,1,0,0,200,713,7.7952449,0.05,13,2005,0
"824",3,0,0,0,70,2454,0.6496037,0.22,0,2014,0
"825",3,0,0,0,476,3710,1.2992075,0.01,0,2004,0
"826",2,0,0,1,89,567,0,0.08,27,2006,0
"827",3,0,0,1,158,1228,9.0944524,0.01,0,2003,0
"828",3,0,0,0,351,2590,25.6593478,0.03,0,2005,0
"829",3,1,0,1,809,794,0.3248019,0,0,2016,0
"830",4,0,0,0,366,1488,8.4448486,0.01,2,2015,0
"831",3,0,0,1,145,2611,1.2992075,0.01,0,2015,0
"832",2,1,0,1,255,8837,0.0649604,0.13,0,2005,0
"833",2,0,0,0,278,553,0,0.04,0,2011,0
"834",2,0,0,0,149,1301,0.6496037,0.07,0,2014,0
"835",3,0,0,0,86,1250,0,0.06,16,2008,0
"836",4,0,0,1,218,2113,3.2480187,0.06,0,2016,1
"837",4,0,0,1,194,3543,7.8602053,0,2,2011,0
"838",3,1,0,1,153,1586,0,0.13,0,2010,0
"839",4,0,1,0,35,2905,0,0.01,7,2007,0
"840",4,0,0,0,287,2000,7.7952449,0.05,0,2014,0
"841",3,1,0,1,254,7,20.7873197,0.03,0,2015,0
"842",4,0,0,1,589,3726,0,0,6,2006,0
"843",4,1,0,0,47,4329,0.3248019,0.04,0,2013,0
"844",3,0,0,1,46,2402,29.2321684,0.22,19,2008,0
"845",4,0,0,1,278,711,0,0,5,2008,0
"846",2,0,0,0,153,1978,0,0.01,3,2014,0
"847",4,0,0,0,19,495,7.470443,0.01,4,2005,0
"848",2,0,0,1,42,16846,1.2992075,0,0,2011,0
"849",2,0,1,1,104,242,3.2480187,0.05,0,2012,0
"850",4,1,1,1,331,1285,0.3248019,0.03,0,2015,0
"851",4,0,0,1,248,146,8.4381065,0,0,2005,0
"852",1,0,0,0,3,6216,0,0.06,0,2004,0
"853",2,1,0,0,243,2571,0,0.15,0,2014,1
"854",3,1,0,1,269,2163,0,0,0,2005,0
"855",4,0,0,0,38,1942,1.2992075,0.05,0,2009,0
"856",4,1,0,1,114,5696,0.0649604,0.15,0,2012,0
"857",3,0,0,0,205,5155,0,0,0,2008,0
"858",3,0,0,0,129,127,3.9625828,0.07,5,2004,0
"859",2,0,0,1,741,1141,0.0649604,0,0,2009,0
"860",1,0,0,0,98,680,1.9488112,0.03,0,2006,0
"861",3,1,0,0,49,456,2.598415,0.07,3,2013,0
"862",3,0,0,1,49,2276,0,0.05,10,2008,0
"863",3,1,1,0,137,2141,7.7952449,0,0,2003,0
"864",4,0,0,1,196,6393,0,0.04,0,2010,0
"865",3,0,0,0,544,3364,5.1968299,0.09,0,2003,0
"866",2,1,0,0,32,516,9.7440561,0.03,0,2003,0
"867",3,0,1,0,94,1090,1.2992075,0.08,0,2016,0
"868",1,0,0,1,847,3604,4.7517225,0.02,0,2011,0
"869",3,0,0,1,92,1312,0.6496037,0.03,2,2015,0
"870",4,1,0,0,545,564,0.3248019,0.02,2,2014,0
"871",2,0,0,0,199,1019,0.6496037,0.07,2,2007,0
"872",2,0,0,0,140,1690,0.0649604,0,0,2003,0
"873",2,0,0,1,49,1357,0,0.09,0,2008,0
"874",3,1,0,0,274,338,1.2992075,0.1,0,2014,0
"875",2,0,0,0,287,2313,1.2992075,0.02,0,2003,0
"876",3,1,0,0,148,4122,1.2992075,0,6,2005,0
"877",3,1,0,1,160,2214,0.3248019,0.08,0,2005,0
"878",3,1,1,0,53,676,0.6496037,0,3,2015,0
"879",4,0,0,1,301,1472,4.5472262,0,8,2005,0
"880",4,0,1,0,16,7056,0,0.01,0,2016,2
"881",4,0,0,1,151,783,16.8896973,0,3,2014,0
"882",3,1,0,0,103,1569,0.3248019,0.03,0,2014,0
"883",4,0,0,0,163,329,3.8976225,0,0,2015,0
"884",4,0,0,0,157,836,5.1968299,0,0,2015,0
"885",4,1,1,0,159,4294,0,0,3,2010,0
"886",2,0,0,0,238,1404,0,0,0,2009,0
"887",3,0,0,1,692,1672,5.1968299,0.01,6,2015,0
"888",3,1,0,0,47,3091,0.0649604,0.04,0,2014,0
"889",3,0,0,0,439,1722,3.8976225,0,0,2010,0
"890",3,1,0,1,10,3715,0.6496037,0.07,3,2006,0
"891",2,1,0,0,300,2042,7.1456412,0,8,2010,0
"892",2,0,0,1,223,4862,0,0,0,2009,0
"893",4,1,1,1,326,2739,27.2833572,0.04,1,2016,0
"894",3,0,1,1,139,1878,0,0,20,2005,0
"895",3,0,0,0,522,640,7.1456412,0.14,1,2006,0
"896",3,0,0,1,119,234,35.0786021,0,3,2012,0
"897",4,0,0,0,37,121,3.9625828,0,2,2009,0
"898",4,1,0,1,109,4483,0,0.07,1,2013,0
